"canoe68","04-11-2021 12:59:17","clicked work1_up button","2"
"canoe68","04-11-2021 12:59:18","clicked work2_up button","2"
"canoe68","04-11-2021 12:59:19","opened misc section","2"
"canoe68","04-11-2021 12:59:29","clicked misc_up button","2"
"canoe93","04-11-2021 11:39:32","entered website","2"
"canoe93","04-11-2021 11:39:54","opened education section","2"
"canoe93","04-11-2021 11:40:10","opened work section","2"
"canoe93","04-11-2021 11:41:06","opened misc section","2"
"canyon32","04-12-2021 19:12:45","entered website","2"
"canyon32","04-12-2021 19:13:01","clicked notes_q button","2"
"canyon32","04-12-2021 19:13:02","opened education section","2"
"canyon32","04-12-2021 19:13:04","opened work section","2"
"canyon32","04-12-2021 19:13:09","clicked work1_up button","2"
"canyon32","04-12-2021 19:13:12","clicked work2_up button","2"
"canyon32","04-12-2021 19:13:13","opened misc section","2"
"canyon46","3/16/2021, 18:04:32","entered website","2"
"canyon46","3/16/2021, 18:04:39","opened education section","2"
"canyon46","3/16/2021, 18:04:41","opened work section","2"
"canyon49","3/17/2021, 09:16:45","entered website","2"
"canyon49","3/17/2021, 09:20:15","clicked work2_up button","2"
"canyon49","3/17/2021, 09:17:08","opened education section","2"
"canyon49","3/17/2021, 09:17:21","opened work section","2"
"canyon49","3/17/2021, 09:18:09","clicked notes_up button","2"
"canyon49","3/17/2021, 09:18:12","clicked notes_down button","2"
"canyon49","3/17/2021, 09:19:58","opened education section","2"
"canyon49","3/17/2021, 09:20:04","clicked education_up button","2"
"canyon49","3/17/2021, 09:20:06","opened work section","2"
"canyon49","3/17/2021, 09:20:11","clicked work1_q button","2"
"canyon63","04-21-2021 06:37:02","entered website","2"
"canyon63","04-21-2021 06:40:07","opened education section","2"
"canyon63","04-21-2021 06:40:12","opened work section","2"
"canyon63","04-21-2021 06:40:15","opened misc section","2"
"canyon63","04-21-2021 06:40:52","opened education section","2"
"canyon63","04-21-2021 06:40:53","opened work section","2"
"canyon81","04-14-2021 11:28:51","entered website","1"
"canyon81","04-14-2021 11:29:07","clicked notes_up button","1"
"canyon81","04-14-2021 11:29:08","opened education section","1"
"canyon81","04-14-2021 11:29:16","clicked education_up button","1"
"canyon81","04-14-2021 11:29:17","opened work section","1"
"canyon81","04-14-2021 11:29:21","clicked work1_q button","1"
"canyon81","04-14-2021 11:29:34","clicked work2_up button","1"
"canyon81","04-14-2021 11:29:34","opened misc section","1"
"canyon81","04-14-2021 11:29:38","clicked misc_q button","1"
"canyon90","04-18-2021 06:30:55","entered website","1"
"canyon90","04-18-2021 06:31:04","opened education section","1"
"canyon90","04-18-2021 06:31:11","opened work section","1"
"canyon90","04-18-2021 06:31:20","opened misc section","1"
"canyon93","3/17/2021, 14:39:30","entered website","1"
"carrot1","04-11-2021 15:13:50","entered website","1"
"carrot1","04-11-2021 15:14:00","clicked notes_up button","1"
"carrot1","04-11-2021 15:14:02","opened education section","1"
"carrot1","04-11-2021 15:14:07","clicked education_up button","1"
"carrot1","04-11-2021 15:14:08","opened work section","1"
"carrot1","04-11-2021 15:14:10","clicked work1_up button","1"
"carrot1","04-11-2021 15:14:11","clicked work2_up button","1"
"carrot1","04-11-2021 15:14:12","opened misc section","1"
"carrot1","04-11-2021 15:14:15","clicked misc_up button","1"
"carrot15","03-18-2021 20:48:49","entered website","1"
"carrot15","03-18-2021 20:48:51","opened work section","1"
"carrot21","04-14-2021 13:20:48","entered website","1"
"carrot21","04-14-2021 13:21:00","opened education section","1"
"carrot21","04-14-2021 13:21:04","clicked education_up button","1"
"carrot21","04-14-2021 13:21:06","opened work section","1"
"carrot21","04-14-2021 13:21:07","clicked work1_q button","1"
"carrot21","04-14-2021 13:21:15","opened misc section","1"
"carrot21","04-14-2021 13:21:17","clicked misc_down button","1"
"carrot21","04-14-2021 13:22:30","closed misc section","1"
"carrot23","04-14-2021 14:52:52","entered website","1"
"carrot50","04-16-2021 01:47:09","entered website","1"
"carrot50","04-16-2021 01:47:20","opened education section","1"
"carrot50","04-16-2021 01:47:22","closed education section","1"
"carrot50","04-16-2021 01:47:24","opened work section","1"
"carrot50","04-16-2021 01:47:38","clicked work1_up button","1"
"carrot50","04-16-2021 01:47:45","clicked work2_up button","1"
"carrot50","04-16-2021 01:47:50","opened misc section","1"
"carrot52","04-01-2021 14:31:41","entered website","1"
"carrot57","04-11-2021 12:10:46","entered website","1"
"carrot57","04-11-2021 12:11:40","opened misc section","1"
"carrot57","04-11-2021 12:10:57","opened education section","1"
"carrot57","04-11-2021 12:11:07","opened work section","1"
"carrot57","04-11-2021 12:11:14","clicked notes_up button","1"
"carrot57","04-11-2021 12:11:19","opened education section","1"
"carrot57","04-11-2021 12:11:22","clicked education_q button","1"
"carrot57","04-11-2021 12:11:23","unclicked education_q button","1"
"carrot57","04-11-2021 12:11:28","opened work section","1"
"carrot57","04-11-2021 12:11:35","clicked work2_up button","1"
"carrot66","04-15-2021 03:27:26","entered website","1"
"carrot66","04-15-2021 03:27:47","clicked notes_up button","1"
"carrot66","04-15-2021 03:28:05","opened education section","1"
"carrot66","04-15-2021 03:28:20","clicked education_up button","1"
"carrot66","04-15-2021 03:28:21","opened work section","1"
"carrot66","04-15-2021 03:28:57","clicked work1_up button","1"
"carrot66","04-15-2021 03:29:00","clicked work2_up button","1"
"carrot66","04-15-2021 03:29:04","opened misc section","1"
"carrot66","04-15-2021 03:29:09","clicked misc_up button","1"
"carrot70","03-31-2021 14:44:37","entered website","1"
"carrot95","04-15-2021 04:10:55","entered website","1"
"carrot98","03-18-2021 20:41:54","entered website","1"
"chicken18","04-11-2021 12:24:18","entered website","1"
"chicken18","04-11-2021 12:24:39","clicked notes_up button","1"
"chicken18","04-11-2021 12:24:46","opened education section","1"
"chicken18","04-11-2021 12:25:00","opened work section","1"
"chicken18","04-11-2021 12:25:27","clicked work2_up button","1"
"chicken18","04-11-2021 12:25:29","clicked work1_up button","1"
"chicken18","04-11-2021 12:25:36","opened misc section","1"
"chicken18","04-11-2021 12:25:48","clicked misc_q button","1"
"chicken18","04-11-2021 12:30:19","opened work section","1"
"chicken20","04-11-2021 19:03:17","entered website","1"
"chicken20","04-11-2021 19:04:26","opened work section","1"
"chicken20","04-11-2021 19:04:28","clicked work1_up button","1"
"chicken20","04-11-2021 19:04:30","clicked work2_up button","1"
"chicken20","04-11-2021 19:06:18","opened education section","1"
"chicken20","04-11-2021 19:03:35","clicked notes_up button","1"
"chicken20","04-11-2021 19:03:37","opened education section","1"
"chicken20","04-11-2021 19:03:43","opened work section","1"
"chicken20","04-11-2021 19:04:00","opened misc section","1"
"chicken20","04-11-2021 19:04:17","clicked misc_q button","1"
"chicken20","04-11-2021 19:04:19","clicked misc_up button","1"
"chicken20","04-11-2021 19:04:23","opened education section","1"
"chicken20","04-11-2021 19:04:24","clicked education_up button","1"
"chicken25","04-08-2021 10:14:46","entered website","1"
"chicken28","03-31-2021 13:55:18","entered website","1"
"chicken29","04-16-2021 06:49:51","entered website","1"
"chicken29","04-16-2021 06:50:43","opened misc section","1"
"chicken29","04-16-2021 06:50:49","clicked misc_down button","1"
"chicken29","04-16-2021 06:49:55","opened education section","1"
"chicken29","04-16-2021 06:50:02","opened work section","1"
"chicken29","04-16-2021 06:50:11","opened misc section","1"
"chicken29","04-16-2021 06:50:30","opened education section","1"
"chicken29","04-16-2021 06:50:34","clicked education_up button","1"
"chicken29","04-16-2021 06:50:37","opened work section","1"
"chicken29","04-16-2021 06:50:40","clicked work1_down button","1"
"chicken29","04-16-2021 06:50:41","clicked work2_down button","1"
"chicken38","04-15-2021 07:05:10","entered website","1"
"chicken38","04-15-2021 07:05:10","opened education section","1"
"chicken38","04-15-2021 07:05:12","clicked education_q button","1"
"chicken38","04-15-2021 07:05:12","opened work section","1"
"chicken38","04-15-2021 07:05:13","clicked work1_up button","1"
"chicken38","04-15-2021 07:05:16","clicked work2_down button","1"
"chicken38","04-15-2021 07:05:16","opened misc section","1"
"chicken38","04-15-2021 07:05:18","clicked misc_up button","1"
"canyon81","04-14-2021 11:31:50","entered website","2"
"canyon81","04-14-2021 11:31:56","clicked notes_up button","2"
"canyon81","04-14-2021 11:31:58","opened education section","2"
"canyon81","04-14-2021 11:32:01","clicked education_up button","2"
"canyon81","04-14-2021 11:32:01","opened work section","2"
"canyon81","04-14-2021 11:32:09","clicked work1_q button","2"
"canyon81","04-14-2021 11:32:20","clicked work2_up button","2"
"canyon81","04-14-2021 11:32:22","opened misc section","2"
"canyon81","04-14-2021 11:32:29","clicked misc_q button","2"
"carrot1","04-11-2021 15:17:52","entered website","2"
"carrot1","04-11-2021 15:18:10","opened misc section","2"
"carrot1","04-11-2021 15:18:11","clicked misc_up button","2"
"carrot1","04-11-2021 15:18:02","clicked notes_up button","2"
"carrot1","04-11-2021 15:18:03","unclicked notes_up button","2"
"carrot1","04-11-2021 15:18:03","clicked notes_up button","2"
"carrot1","04-11-2021 15:18:04","opened education section","2"
"carrot1","04-11-2021 15:18:06","clicked education_up button","2"
"carrot1","04-11-2021 15:18:06","opened work section","2"
"carrot1","04-11-2021 15:18:07","clicked work1_up button","2"
"carrot1","04-11-2021 15:18:09","clicked work2_up button","2"
"carrot50","04-16-2021 01:51:26","entered website","2"
"carrot50","04-16-2021 01:51:34","opened education section","2"
"carrot50","04-16-2021 01:51:39","opened work section","2"
"carrot50","04-16-2021 01:52:02","clicked work2_up button","2"
"carrot50","04-16-2021 01:52:06","opened misc section","2"
"carrot57","04-11-2021 12:14:48","entered website","2"
"carrot57","04-11-2021 12:15:01","opened education section","2"
"carrot57","04-11-2021 12:15:07","opened work section","2"
"carrot57","04-11-2021 12:15:50","opened misc section","2"
"carrot57","04-11-2021 12:15:56","clicked misc_up button","2"
"carrot57","04-11-2021 12:16:24","opened work section","2"
"carrot57","04-11-2021 12:16:26","opened education section","2"
"carrot66","04-15-2021 03:35:39","entered website","2"
"carrot66","04-15-2021 03:37:28","clicked work1_up button","2"
"carrot66","04-15-2021 03:37:31","clicked work2_up button","2"
"carrot66","04-15-2021 03:39:56","opened misc section","2"
"carrot66","04-15-2021 03:36:06","opened education section","2"
"carrot66","04-15-2021 03:36:17","opened work section","2"
"carrot66","04-15-2021 03:37:10","opened misc section","2"
"carrot66","04-15-2021 03:37:16","clicked misc_up button","2"
"carrot66","04-15-2021 03:37:22","clicked notes_up button","2"
"carrot66","04-15-2021 03:37:23","opened education section","2"
"carrot66","04-15-2021 03:37:25","clicked education_up button","2"
"carrot66","04-15-2021 03:37:27","opened work section","2"
"carrot95","04-15-2021 04:12:25","entered website","2"
"chicken18","04-11-2021 12:32:43","entered website","2"
"chicken18","04-11-2021 12:32:52","clicked notes_up button","2"
"chicken18","04-11-2021 12:32:55","opened education section","2"
"chicken18","04-11-2021 12:33:02","opened work section","2"
"chicken18","04-11-2021 12:33:59","opened education section","2"
"chicken18","04-11-2021 12:34:01","opened work section","2"
"chicken18","04-11-2021 12:34:22","clicked work1_q button","2"
"chicken18","04-11-2021 12:34:24","opened misc section","2"
"chicken18","04-11-2021 12:35:55","opened work section","2"
"chicken20","04-11-2021 19:08:33","entered website","2"
"chicken20","04-11-2021 19:09:27","opened misc section","2"
"chicken20","04-11-2021 19:09:34","clicked misc_up button","2"
"chicken20","04-11-2021 19:10:50","opened education section","2"
"chicken20","04-11-2021 19:08:51","clicked notes_up button","2"
"chicken20","04-11-2021 19:08:54","clicked notes_q button","2"
"chicken20","04-11-2021 19:08:55","clicked notes_up button","2"
"chicken20","04-11-2021 19:09:04","opened education section","2"
"chicken20","04-11-2021 19:09:08","closed education section","2"
"chicken20","04-11-2021 19:09:09","opened work section","2"
"chicken20","04-11-2021 19:09:24","clicked work1_up button","2"
"chicken20","04-11-2021 19:09:25","clicked work2_up button","2"
"chicken25","04-08-2021 10:16:26","entered website","2"
"chicken29","04-16-2021 06:52:59","entered website","2"
"chicken29","04-16-2021 06:53:42","opened misc section","2"
"chicken29","04-16-2021 06:53:50","clicked misc_down button","2"
"chicken29","04-16-2021 06:53:04","opened education section","2"
"chicken29","04-16-2021 06:53:08","clicked education_up button","2"
"chicken29","04-16-2021 06:53:10","opened work section","2"
"chicken29","04-16-2021 06:53:25","opened misc section","2"
"chicken29","04-16-2021 06:53:29","opened education section","2"
"chicken29","04-16-2021 06:53:32","opened work section","2"
"chicken29","04-16-2021 06:53:37","clicked work1_down button","2"
"chicken29","04-16-2021 06:53:40","clicked work2_down button","2"
"chicken38","04-15-2021 07:06:48","entered website","2"
"chicken38","04-15-2021 07:06:49","opened work section","2"
"chicken38","04-15-2021 07:06:50","clicked work1_up button","2"
"chicken38","04-15-2021 07:06:51","clicked work2_down button","2"
"chicken38","04-15-2021 07:06:51","opened education section","2"
"chicken38","04-15-2021 07:06:52","clicked education_q button","2"
"chicken38","04-15-2021 07:06:53","opened misc section","2"
"chicken38","04-15-2021 07:06:54","clicked misc_down button","2"
"chicken4","04-14-2021 10:14:36","entered website","1"
"chicken4","04-14-2021 10:14:39","opened education section","1"
"chicken4","04-14-2021 10:14:43","opened work section","1"
"chicken4","04-14-2021 10:14:46","clicked work1_down button","1"
"chicken4","04-14-2021 10:14:48","clicked work2_up button","1"
"chicken4","04-14-2021 10:14:49","clicked work2_q button","1"
"chicken4","04-14-2021 10:14:49","unclicked work2_q button","1"
"chicken4","04-14-2021 10:14:50","clicked work2_down button","1"
"chicken4","04-14-2021 10:14:52","opened misc section","1"
"chicken45","04-01-2021 10:37:53","entered website","1"
"chicken45","04-01-2021 10:37:53","opened misc section","1"
"chicken54","04-14-2021 12:29:49","entered website","1"
"chicken54","04-14-2021 12:30:37","opened work section","1"
"chicken54","04-14-2021 12:31:04","clicked work2_up button","1"
"chicken54","04-14-2021 12:31:06","opened misc section","1"
"chicken54","04-14-2021 12:31:10","closed misc section","1"
"chicken54","04-14-2021 12:31:11","opened misc section","1"
"chicken54","04-14-2021 12:31:14","clicked misc_up button","1"
"chicken54","04-14-2021 12:31:17","opened work section","1"
"chicken54","04-14-2021 12:31:19","clicked work1_up button","1"
"chicken54","04-14-2021 12:30:17","clicked notes_up button","1"
"chicken54","04-14-2021 12:30:18","unclicked notes_up button","1"
"chicken54","04-14-2021 12:30:20","clicked notes_up button","1"
"chicken54","04-14-2021 12:30:21","opened education section","1"
"chicken54","04-14-2021 12:30:26","clicked education_q button","1"
"chicken54","04-14-2021 12:30:28","clicked education_up button","1"
"chicken54","04-14-2021 12:30:30","clicked education_down button","1"
"chicken54","04-14-2021 12:30:32","clicked education_up button","1"
"chicken67","04-17-2021 13:12:30","entered website","1"
"chicken67","04-17-2021 13:15:23","opened work section","1"
"chicken67","04-17-2021 13:15:34","clicked work1_up button","1"
"chicken67","04-17-2021 13:15:39","clicked work2_up button","1"
"chicken67","04-17-2021 13:15:40","opened misc section","1"
"chicken67","04-17-2021 13:15:43","clicked misc_up button","1"
"chicken67","04-17-2021 13:12:43","opened education section","1"
"chicken67","04-17-2021 13:12:54","opened work section","1"
"chicken67","04-17-2021 13:13:07","opened misc section","1"
"chicken67","04-17-2021 13:13:40","opened education section","1"
"chicken67","04-17-2021 13:13:57","opened work section","1"
"chicken67","04-17-2021 13:14:23","opened misc section","1"
"chicken67","04-17-2021 13:15:18","opened education section","1"
"chicken67","04-17-2021 13:15:21","clicked education_up button","1"
"chicken68","04-12-2021 13:23:54","entered website","1"
"chicken68","04-12-2021 13:23:58","clicked notes_up button","1"
"chicken68","04-12-2021 13:24:00","clicked notes_down button","1"
"chicken68","04-12-2021 13:24:01","opened education section","1"
"chicken68","04-12-2021 13:24:03","opened work section","1"
"chicken68","04-12-2021 13:24:07","opened misc section","1"
"chicken71","04-11-2021 11:51:22","entered website","1"
"chicken71","04-11-2021 11:51:27","opened education section","1"
"chicken71","04-11-2021 11:51:34","opened work section","1"
"chicken71","04-11-2021 11:51:58","opened misc section","1"
"chicken71","04-11-2021 11:52:32","clicked notes_q button","1"
"chicken98","04-01-2021 08:05:25","entered website","1"
"chicken98","04-01-2021 08:06:42","opened work section","1"
"cliff10","04-21-2021 12:00:24","entered website","1"
"cliff10","04-21-2021 12:03:46","opened work section","1"
"cliff10","04-21-2021 12:03:51","opened education section","1"
"cliff10","04-21-2021 12:03:53","opened work section","1"
"cliff10","04-21-2021 12:04:58","opened education section","1"
"cliff10","04-21-2021 12:05:03","opened misc section","1"
"cliff10","04-21-2021 12:06:04","opened education section","1"
"cliff10","04-21-2021 12:00:26","opened education section","1"
"cliff10","04-21-2021 12:00:36","clicked education_up button","1"
"cliff10","04-21-2021 12:00:38","opened work section","1"
"cliff10","04-21-2021 12:01:36","clicked work2_up button","1"
"cliff10","04-21-2021 12:01:38","clicked work1_up button","1"
"cliff10","04-21-2021 12:01:39","opened misc section","1"
"cliff10","04-21-2021 12:01:59","opened work section","1"
"cliff10","04-21-2021 12:03:43","opened education section","1"
"cliff100","3/15/2021, 10:42:52","entered website","1"
"cliff18","04-11-2021 18:52:52","entered website","1"
"cliff18","04-11-2021 18:54:46","clicked work2_q button","1"
"cliff18","04-11-2021 18:55:06","opened education section","1"
"cliff18","04-11-2021 18:55:15","opened work section","1"
"cliff18","04-11-2021 18:53:08","opened education section","1"
"cliff18","04-11-2021 18:53:19","clicked education_up button","1"
"cliff18","04-11-2021 18:53:21","opened work section","1"
"cliff18","04-11-2021 18:54:06","clicked work1_q button","1"
"cliff18","04-11-2021 18:54:31","opened misc section","1"
"cliff18","04-11-2021 18:54:36","closed misc section","1"
"cliff18","04-11-2021 18:54:37","opened misc section","1"
"cliff18","04-11-2021 18:54:39","opened work section","1"
"cliff27","04-11-2021 13:02:05","entered website","1"
"cliff27","04-11-2021 13:02:49","opened work section","1"
"cliff27","04-11-2021 13:02:12","clicked notes_up button","1"
"cliff27","04-11-2021 13:02:14","opened education section","1"
"cliff27","04-11-2021 13:02:19","clicked education_up button","1"
"cliff27","04-11-2021 13:02:24","opened work section","1"
"cliff27","04-11-2021 13:02:29","clicked work2_up button","1"
"cliff27","04-11-2021 13:02:30","clicked work1_up button","1"
"cliff27","04-11-2021 13:02:34","opened misc section","1"
"cliff27","04-11-2021 13:02:43","clicked misc_up button","1"
"cliff32","04-14-2021 11:13:02","entered website","1"
"cliff32","04-14-2021 11:13:17","clicked misc_q button","1"
"cliff32","04-14-2021 11:13:18","closed misc section","1"
"cliff32","04-14-2021 11:13:03","clicked notes_q button","1"
"cliff32","04-14-2021 11:13:08","opened education section","1"
"cliff32","04-14-2021 11:13:09","clicked education_q button","1"
"cliff32","04-14-2021 11:13:10","closed education section","1"
"cliff32","04-14-2021 11:13:12","opened work section","1"
"cliff32","04-14-2021 11:13:13","clicked work1_q button","1"
"cliff32","04-14-2021 11:13:14","closed work section","1"
"cliff32","04-14-2021 11:13:15","opened misc section","1"
"cliff33","04-12-2021 12:18:19","entered website","1"
"cliff33","04-12-2021 12:18:24","clicked notes_up button","1"
"cliff33","04-12-2021 12:18:26","opened education section","1"
"cliff33","04-12-2021 12:18:29","clicked education_up button","1"
"cliff33","04-12-2021 12:18:31","opened work section","1"
"cliff33","04-12-2021 12:18:38","clicked work1_up button","1"
"cliff33","04-12-2021 12:18:45","clicked work2_up button","1"
"cliff33","04-12-2021 12:18:47","opened misc section","1"
"cliff33","04-12-2021 12:18:50","clicked misc_up button","1"
"cliff45","04-07-2021 10:01:15","entered website","1"
"cliff46","03-31-2021 14:23:31","entered website","1"
"cliff49","04-13-2021 06:12:59","entered website","1"
"cliff49","04-13-2021 06:13:57","clicked work2_down button","1"
"cliff49","04-13-2021 06:13:59","opened misc section","1"
"cliff49","04-13-2021 06:14:02","clicked misc_down button","1"
"cliff49","04-13-2021 06:13:12","clicked notes_q button","1"
"cliff49","04-13-2021 06:13:19","clicked notes_up button","1"
"cliff49","04-13-2021 06:13:22","clicked notes_down button","1"
"cliff49","04-13-2021 06:13:40","opened work section","1"
"cliff49","04-13-2021 06:13:43","opened education section","1"
"cliff49","04-13-2021 06:13:47","clicked education_down button","1"
"cliff49","04-13-2021 06:13:49","opened work section","1"
"cliff49","04-13-2021 06:13:53","clicked work1_down button","1"
"cliff51","04-11-2021 13:06:38","entered website","1"
"cliff51","04-11-2021 13:06:36","clicked notes_q button","1"
"cliff51","04-11-2021 13:09:27","opened education section","1"
"cliff51","04-11-2021 13:09:29","clicked education_up button","1"
"cliff51","04-11-2021 13:09:30","opened work section","1"
"cliff51","04-11-2021 13:09:33","clicked work1_up button","1"
"cliff51","04-11-2021 13:09:34","clicked work2_up button","1"
"cliff51","04-11-2021 13:09:35","opened misc section","1"
"cliff51","04-11-2021 13:09:39","clicked misc_q button","1"
"cliff57","04-01-2021 15:14:06","entered website","1"
"cliff59","3/17/2021, 10:11:51","entered website","1"
"chicken4","04-14-2021 10:19:56","entered website","2"
"chicken4","04-14-2021 10:20:12","opened education section","2"
"chicken4","04-14-2021 10:20:15","opened work section","2"
"chicken4","04-14-2021 10:20:23","opened misc section","2"
"chicken4","04-14-2021 10:21:10","clicked misc_up button","2"
"chicken4","04-14-2021 10:21:11","clicked misc_q button","2"
"chicken4","04-14-2021 10:21:11","clicked misc_down button","2"
"chicken54","04-14-2021 12:34:42","entered website","2"
"chicken54","04-14-2021 12:35:14","opened misc section","2"
"chicken54","04-14-2021 12:35:20","clicked misc_up button","2"
"chicken54","04-14-2021 12:34:46","clicked notes_up button","2"
"chicken54","04-14-2021 12:34:55","opened education section","2"
"chicken54","04-14-2021 12:34:58","clicked education_down button","2"
"chicken54","04-14-2021 12:34:59","clicked education_q button","2"
"chicken54","04-14-2021 12:35:01","clicked education_down button","2"
"chicken54","04-14-2021 12:35:05","opened work section","2"
"chicken54","04-14-2021 12:35:08","clicked work2_up button","2"
"chicken54","04-14-2021 12:35:10","clicked work1_down button","2"
"chicken68","04-12-2021 13:25:28","entered website","2"
"chicken68","04-12-2021 13:25:32","opened education section","2"
"chicken68","04-12-2021 13:25:34","opened work section","2"
"chicken68","04-12-2021 13:26:02","opened misc section","2"
"chicken68","04-12-2021 13:26:06","clicked misc_up button","2"
"chicken71","04-11-2021 11:55:52","entered website","2"
"chicken71","04-11-2021 11:56:01","opened education section","2"
"chicken71","04-11-2021 11:56:06","opened work section","2"
"chicken71","04-11-2021 11:56:25","opened misc section","2"
"chicken71","04-11-2021 11:56:35","clicked notes_q button","2"
"chicken71","04-11-2021 11:56:40","clicked notes_up button","2"
"chicken71","04-11-2021 11:56:43","clicked notes_q button","2"
"cliff10","04-21-2021 12:07:16","entered website","2"
"cliff10","04-21-2021 12:07:27","opened education section","2"
"cliff10","04-21-2021 12:07:30","opened work section","2"
"cliff10","04-21-2021 12:08:07","opened misc section","2"
"cliff10","04-21-2021 12:08:27","opened education section","2"
"cliff10","04-21-2021 12:08:30","opened work section","2"
"cliff18","04-11-2021 19:01:01","entered website","2"
"cliff18","04-11-2021 19:06:25","clicked work1_q button","2"
"cliff18","04-11-2021 19:06:29","opened misc section","2"
"cliff18","04-11-2021 19:06:34","clicked misc_up button","2"
"cliff18","04-11-2021 19:06:37","opened work section","2"
"cliff18","04-11-2021 19:06:53","clicked work2_up button","2"
"cliff18","04-11-2021 19:07:42","opened education section","2"
"cliff18","04-11-2021 19:01:25","opened education section","2"
"cliff18","04-11-2021 19:01:30","clicked education_up button","2"
"cliff18","04-11-2021 19:01:33","clicked notes_up button","2"
"cliff18","04-11-2021 19:01:36","opened work section","2"
"cliff18","04-11-2021 19:06:19","clicked work1_up button","2"
"cliff18","04-11-2021 19:06:21","unclicked work1_up button","2"
"cliff18","04-11-2021 19:06:23","clicked work1_down button","2"
"cliff18","04-11-2021 19:06:25","unclicked work1_down button","2"
"cliff27","04-11-2021 13:08:06","entered website","2"
"cliff27","04-11-2021 13:08:12","clicked notes_up button","2"
"cliff27","04-11-2021 13:08:14","opened education section","2"
"cliff27","04-11-2021 13:08:16","clicked education_up button","2"
"cliff27","04-11-2021 13:08:17","opened work section","2"
"cliff27","04-11-2021 13:08:20","clicked work1_up button","2"
"cliff27","04-11-2021 13:08:24","clicked work2_q button","2"
"cliff27","04-11-2021 13:08:25","opened misc section","2"
"cliff27","04-11-2021 13:08:27","clicked misc_up button","2"
"cliff32","04-14-2021 11:14:35","entered website","2"
"cliff32","04-14-2021 11:14:47","clicked misc_q button","2"
"cliff32","04-14-2021 11:14:36","clicked notes_q button","2"
"cliff32","04-14-2021 11:14:39","opened education section","2"
"cliff32","04-14-2021 11:14:41","clicked education_q button","2"
"cliff32","04-14-2021 11:14:41","closed education section","2"
"cliff32","04-14-2021 11:14:42","opened work section","2"
"cliff32","04-14-2021 11:14:44","clicked work1_q button","2"
"cliff32","04-14-2021 11:14:45","closed work section","2"
"cliff32","04-14-2021 11:14:46","opened misc section","2"
"cliff33","04-12-2021 12:20:18","entered website","2"
"cliff33","04-12-2021 12:20:23","clicked notes_up button","2"
"cliff33","04-12-2021 12:20:24","opened education section","2"
"cliff33","04-12-2021 12:20:28","clicked education_up button","2"
"cliff33","04-12-2021 12:20:30","opened work section","2"
"cliff33","04-12-2021 12:20:38","clicked work1_up button","2"
"cliff33","04-12-2021 12:20:44","clicked work2_up button","2"
"cliff33","04-12-2021 12:20:46","opened misc section","2"
"cliff33","04-12-2021 12:20:49","clicked misc_up button","2"
"cliff49","04-13-2021 06:17:33","entered website","2"
"cliff51","04-11-2021 13:12:30","entered website","2"
"cliff51","04-11-2021 13:13:09","opened misc section","2"
"cliff51","04-11-2021 13:13:12","clicked misc_q button","2"
"cliff51","04-11-2021 13:12:39","opened education section","2"
"cliff51","04-11-2021 13:12:40","opened work section","2"
"cliff51","04-11-2021 13:12:48","clicked notes_up button","2"
"cliff51","04-11-2021 13:12:51","opened education section","2"
"cliff51","04-11-2021 13:12:54","clicked education_up button","2"
"cliff51","04-11-2021 13:12:55","opened work section","2"
"cliff51","04-11-2021 13:13:07","clicked work1_q button","2"
"cliff51","04-11-2021 13:13:09","clicked work2_q button","2"
"cliff59","3/17/2021, 10:13:19","entered website","2"
"cliff82","03-18-2021 09:55:55","entered website","1"
"cliff89","04-11-2021 15:05:58","entered website","1"
"cliff89","04-11-2021 15:06:41","closed education section","1"
"cliff89","04-11-2021 15:06:42","opened work section","1"
"cliff89","04-11-2021 15:06:52","opened misc section","1"
"cliff89","04-11-2021 15:06:58","closed misc section","1"
"cliff89","04-11-2021 15:06:11","opened education section","1"
"cliff89","04-11-2021 15:06:21","opened work section","1"
"cliff89","04-11-2021 15:06:29","closed work section","1"
"cliff89","04-11-2021 15:06:31","opened misc section","1"
"cliff89","04-11-2021 15:06:34","closed misc section","1"
"cliff89","04-11-2021 15:06:38","opened education section","1"
"cliff89","04-11-2021 15:06:39","closed education section","1"
"cliff89","04-11-2021 15:06:40","opened education section","1"
"cliff91","04-11-2021 15:35:40","entered website","1"
"cliff93","04-11-2021 19:21:32","entered website","1"
"cliff93","04-11-2021 19:21:44","opened education section","1"
"cliff93","04-11-2021 19:21:52","clicked education_up button","1"
"cliff93","04-11-2021 19:21:54","opened work section","1"
"cliff93","04-11-2021 19:22:21","clicked work1_q button","1"
"cliff93","04-11-2021 19:22:43","clicked work1_up button","1"
"cliff93","04-11-2021 19:22:51","clicked work2_up button","1"
"cliff93","04-11-2021 19:22:53","opened misc section","1"
"cliff93","04-11-2021 19:23:07","clicked misc_q button","1"
"cliff95","04-11-2021 11:17:34","entered website","1"
"cliff95","04-11-2021 11:17:33","clicked notes_q button","1"
"cliff95","04-11-2021 11:17:34","opened education section","1"
"cliff95","04-11-2021 11:17:36","clicked education_q button","1"
"cliff95","04-11-2021 11:17:36","opened work section","1"
"cliff95","04-11-2021 11:17:38","clicked work2_q button","1"
"cliff95","04-11-2021 11:17:39","clicked work1_q button","1"
"cliff95","04-11-2021 11:17:39","opened misc section","1"
"cliff95","04-11-2021 11:17:40","clicked misc_up button","1"
